Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,type,Gene_Symbol
ENSG00000120051,108.8805865,0.002525515,0.181925725,0.013882549,0.988923684,0.99909157,Not significant,CFAP58
ENSG00000156395,9.118556456,0.654126486,0.265504185,2.439509293,0.014707224,0.063013724,Not significant,SORCS3
ENSG00000108018,1333.884769,-0.219813697,0.119401055,-1.840960332,0.065627372,0.194679287,Not significant,SORCS1
ENSG00000229981,7.357872583,0.133343131,0.256788232,0.520192793,0.602929208,0.782762153,Not significant,LINC01435
ENSG00000108039,1888.363027,-0.081971167,0.121736486,-0.673350799,0.500724142,0.711738414,Not significant,XPNPEP1
ENSG00000203876,46.89156756,0.171708987,0.226658729,0.757708813,0.448625322,0.669681846,Not significant,ADD3-AS1
ENSG00000148700,3123.437835,-0.29471494,0.116771517,-2.523846721,0.011607853,0.052407247,Not significant,ADD3
ENSG00000119950,1316.155329,-0.024531873,0.121708794,-0.201563404,0.840258057,0.926194456,Not significant,MXI1
ENSG00000119953,1527.7073,0.0520849,0.120200147,0.433319375,0.664782764,0.823026851,Not significant,SMNDC1
ENSG00000273143,20.03676589,0.043650067,0.25701342,0.169813795,0.865156578,0.937759698,Not significant,LOC105378482
ENSG00000138166,201.1142137,0.469128437,0.155618349,3.013395119,0.002583423,0.015295516,Not significant,DUSP5
ENSG00000108055,4569.462069,-0.102699614,0.114381351,-0.897870417,0.369254638,0.600391527,Not significant,SMC3
ENSG00000203867,2535.362431,0.065899194,0.110950626,0.593951687,0.552544427,0.749401832,Not significant,RBM20
ENSG00000232470,3.376850976,-0.071562725,0.223346129,-0.321502603,0.74782954,0.873308441,Not significant,
ENSG00000203497,10.14644585,-0.026306774,0.2670932,-0.098532719,0.921509293,0.962824688,Not significant,PDCD4-AS1
